ITEM,ZONE_ID,SELLING_RETAIL,SIMPLE_PROMO_RETAIL,P1_COMP1_DISPLAY_ID,P1_COMP2_DISPLAY_ID,P2_COMP1_DISPLAY_ID,P2_COMP2_DISPLAY_ID
072240884,5,6,6,,,,
072240896,5,6,6,,,,
072240850,5,6,6,,,,
072240873,5,6,6,,,,
072240867,5,6,6,,,,
066413868,5,0,0,,,,
067719154,5,0,0,,,,
067722005,5,0,0,,,,
067719125,5,0,0,,,,
067722063,5,0,0,,,,
067719102,5,0,0,,,,
067722028,5,0,0,,,,
067719148,5,0,0,,,,
067722040,5,0,0,,,,
067722011,5,0,0,,,,
067719131,5,0,0,,,,
067721980,5,0,0,,,,
073166504,5,5,5,,,,
073166487,5,5,5,,,,
073166510,5,6,6,,,,
073235377,5,6,6,,,,
073235417,5,6,6,,,,
073235291,5,5,5,,,,
073235302,5,6,6,,,,
073235244,5,5,5,,,,
073235256,5,5,5,,,,
061293567,5,0,0,,,,
062426888,5,0,0,,,,
073728756,5,6,6,,,,
073728727,5,6,6,,,,
073728693,5,6,6,,,,
073728554,5,5,5,,,,
073728572,5,5,5,,,,
073728589,5,6,6,,,,
073728595,5,6,6,,,,
073983314,5,5,5,,,,
073983343,5,6,6,,,,
073913404,5,5,5,,,,
073743582,5,5,5,,,,
073743604,5,5,5,,,,
073913393,5,5,5,,,,
073913370,5,5,5,,,,
073913387,5,5,5,,,,
073743547,5,4,4,,,,
073743553,5,4,4,,,,
073743564,5,4,4,,,,
073913358,5,4,4,,,,
071891057,5,5,5,,,,
071891063,5,5,5,,,,
071891074,5,5,5,,,,
071891086,5,6,6,,,,
071891092,5,6,6,,,,
071891103,5,6,6,,,,
066813746,5,0,0,,,,
066813723,5,0,0,,,,
066813752,5,0,0,,,,
066813769,5,0,0,,,,
053673994,5,0,0,,,,
053674048,5,0,0,,,,
053704066,5,0,0,,,,
053704106,5,0,0,,,,
053926143,5,0,0,,,,
053926932,5,0,0,,,,
053926978,5,0,0,,,,
053926984,5,0,0,,,,
053926990,5,0,0,,,,
053927401,5,0,0,,,,
054089872,5,0,0,,,,
064507571,5,0,0,,,,
064507588,5,0,0,,,,
064507605,5,0,0,,,,
064507611,5,0,0,,,,
064508011,5,0,0,,,,
064508086,5,0,0,,,,
064530939,5,0,0,,,,
064530945,5,0,0,,,,
064530951,5,0,0,,,,
064531247,5,0,0,,,,
064531306,5,0,0,,,,
064532321,5,0,0,,,,
064539141,5,0,0,,,,
064539158,5,0,0,,,,
064539170,5,0,0,,,,
065154916,5,0,0,,,,
065154951,5,1,1,,,,
065154974,5,0,0,,,,
065154980,5,0,0,,,,
066413966,5,0,0,,,,
066413972,5,0,0,,,,
066413989,5,0,0,,,,
066413995,5,0,0,,,,
066414026,5,0,0,,,,
066414032,5,0,0,,,,
066414049,5,0,0,,,,
066414055,5,0,0,,,,
066414366,5,0,0,,,,
066414389,5,0,0,,,,
066414395,5,0,0,,,,
066414429,5,0,0,,,,
066414435,5,0,0,,,,
066414441,5,0,0,,,,
066585773,5,0,0,,,,
066585807,5,0,0,,,,
066585813,5,0,0,,,,
066585826,5,0,0,,,,
066585842,5,0,0,,,,
066585859,5,0,0,,,,
066591137,5,0,0,,,,
066591143,5,0,0,,,,
066591156,5,0,0,,,,
066591166,5,0,0,,,,
066810968,5,0,0,,,,
066810980,5,0,0,,,,
066810997,5,0,0,,,,
066811005,5,0,0,,,,
066812966,5,0,0,,,,
066813003,5,0,0,,,,
066813016,5,0,0,,,,
066813032,5,0,0,,,,
066813049,5,0,0,,,,
066813055,5,0,0,,,,
066834905,5,0,0,,,,
066834928,5,0,0,,,,
066834934,5,0,0,,,,
066834940,5,0,0,,,,
066834963,5,0,0,,,,
066834986,5,0,0,,,,
067943786,5,0,0,,,,
067943803,5,0,0,,,,
067943816,5,0,0,,,,
067943826,5,0,0,,,,
067943832,5,0,0,,,,
068009837,5,0,0,,,,
064508040,5,0,0,,,,
064508034,5,0,0,,,,
066813736,5,0,0,,,,
066828435,5,0,0,,,,
066828464,5,0,0,,,,
064853956,5,0,0,,,,
068009843,5,0,0,,,,
068009808,5,0,0,,,,
064507997,5,0,0,,,,
071890904,5,6,6,,,,
071890882,5,6,6,,,,
071890899,5,6,6,,,,
072627203,5,7,7,,,,
072627214,5,7,7,,,,
072627727,5,7,7,,,,
072627733,5,7,7,,,,
072654625,5,7,7,,,,
072654654,5,8,8,,,,
072627261,5,8,8,,,,
072627278,5,8,8,,,,
072627762,5,8,8,,,,
072597865,5,9,9,,,,
072240700,5,3,3,,,,
072240723,5,4,4,,,,
072240809,5,4,4,,,,
072240734,5,4,4,,,,
072625948,5,5,5,,,,
072625925,5,5,5,,,,
072955125,5,8,8,,,,
072955154,5,9,9,,,,
072955614,5,5,5,,,,
072955655,5,6,6,,,,
072955897,5,5,5,,,,
072955908,5,5,5,,,,
072955920,5,6,6,,,,
072955937,5,7,7,,,,
067703116,5,0,0,,,,
067703190,5,0,0,,,,
068291610,5,0,0,,,,
068125215,5,0,0,,,,
068103604,5,0,0,,,,
068291604,5,0,0,,,,
068291627,5,0,0,,,,
067703184,5,0,0,,,,
068103005,5,0,0,,,,
068103011,5,0,0,,,,
071146791,5,0,0,,,,
071146353,5,0,0,,,,
068103754,5,0,0,,,,
071146779,5,0,0,,,,
071146445,5,0,0,,,,
067703126,5,0,0,,,,
071207512,5,0,0,,,,
071146324,5,0,0,,,,
071146900,5,0,0,,,,
068103034,5,0,0,,,,
071146825,5,0,0,,,,
068241388,5,0,0,,,,
068125221,5,0,0,,,,
067704217,5,0,0,,,,
071146733,5,0,0,,,,
071146877,5,0,0,,,,
068241371,5,0,0,,,,
071891028,5,0,0,,,,
067704196,5,0,0,,,,
071146376,5,0,0,,,,
068153550,5,0,0,,,,
067704177,5,0,0,,,,
071891011,5,0,0,,,,
068249224,5,0,0,,,,
071146756,5,0,0,,,,
068125198,5,0,0,,,,
068103570,5,0,0,,,,
071146301,5,0,0,,,,
068103610,5,0,0,,,,
071146762,5,0,0,,,,
068153607,5,0,0,,,,
071146819,5,0,0,,,,
068153544,5,0,0,,,,
071207610,5,0,0,,,,
071146451,5,0,0,,,,
068153596,5,0,0,,,,
071207506,5,0,0,,,,
068241286,5,0,0,,,,
068241411,5,0,0,,,,
071190869,5,0,0,,,,
071207535,5,0,0,,,,
068241273,5,0,0,,,,
068291593,5,0,0,,,,
067704183,5,0,0,,,,
067703161,5,0,0,,,,
071146399,5,0,0,,,,
068102980,5,0,0,,,,
071190875,5,0,0,,,,
071207558,5,0,0,,,,
068103627,5,0,0,,,,
068291587,5,0,0,,,,
068125209,5,0,0,,,,
068104125,5,0,0,,,,
068153573,5,0,0,,,,
071146860,5,0,0,,,,
071190881,5,0,0,,,,
067703149,5,0,0,,,,
071207587,5,0,0,,,,
068291570,5,0,0,,,,
068153521,5,0,0,,,,
068102951,5,0,0,,,,
071207627,5,0,0,,,,
068104085,5,0,0,,,,
068103028,5,0,0,,,,
071146883,5,0,0,,,,
068103748,5,0,0,,,,
068104091,5,0,0,,,,
068241440,5,0,0,,,,
071207529,5,0,0,,,,
073000505,5,5,5,,,,
073000511,5,6,6,,,,
073052218,5,9,9,,,,
073052230,5,9,9,,,,
073052253,5,8,8,,,,
073052132,5,5,5,,,,
073052149,5,5,5,,,,
073052155,5,5,5,,,,
073075243,5,7,7,,,,
073075254,5,7,7,,,,
073075266,5,7,7,,,,
073075180,5,7,7,,,,
073121805,5,7,7,,,,
073121811,5,8,8,,,,
073121863,5,7,7,,,,
073122424,5,7,7,,,,
073122447,5,8,8,,,,
073122764,5,8,8,,,,
073122418,5,7,7,,,,
073122326,5,5,5,,,,
073122332,5,5,5,,,,
073122361,5,7,7,,,,
073122165,5,5,5,,,,
073122211,5,7,7,,,,
073122188,5,6,6,,,,
073122522,5,6,6,,,,
073122545,5,7,7,,,,
073122551,5,7,7,,,,
073122568,5,7,7,,,,
073122580,5,8,8,,,,
073122597,5,8,8,,,,
073122608,5,8,8,,,,
073166297,5,7,7,,,,
073166308,5,8,8,,,,
073166320,5,9,9,,,,
073166274,5,7,7,,,,
073166280,5,7,7,,,,
073166314,5,8,8,,,,
073166003,5,9,9,,,,
073166014,5,9,9,,,,
073166723,5,7,7,,,,
073166734,5,8,8,,,,
073165897,5,8,8,,,,
073165908,5,9,9,,,,
073165920,5,10,10,,,,
073165954,5,10,10,,,,
073165943,5,10,10,,,,
073166746,5,8,8,,,,
073180066,5,6,6,,,,
073180072,5,7,7,,,,
073180106,5,7,7,,,,
073180112,5,8,8,,,,
073180129,5,8,8,,,,
073180141,5,8,8,,,,
073234994,5,4,4,,,,
073235170,5,4,4,,,,
073235204,5,5,5,,,,
073235210,5,5,5,,,,
073235141,5,4,4,,,,
073235158,5,4,4,,,,
073251812,5,9,9,,,,
073251835,5,10,10,,,,
073251789,5,8,8,,,,
073251806,5,8,8,,,,
065154945,5,0,0,,,,
073413437,5,6,6,,,,
073413512,5,8,8,,,,
073413454,5,7,7,,,,
073413472,5,7,7,,,,
073410976,5,5,5,,,,
073410953,5,6,6,,,,
073410982,5,5,5,,,,
073410964,5,6,6,,,,
073468924,5,5,5,,,,
073468942,5,6,6,,,,
073468965,5,7,7,,,,
073468971,5,7,7,,,,
073468988,5,7,7,,,,
073728981,5,8,8,,,,
073728969,5,8,8,,,,
073728998,5,8,8,,,,
073728917,5,6,6,,,,
073728934,5,7,7,,,,
073728946,5,7,7,,,,
073741768,5,5,5,,,,
073741814,5,5,5,,,,
073741474,5,4,4,,,,
073741555,5,5,5,,,,
073741561,5,5,5,,,,
073741578,5,5,5,,,,
073741486,5,4,4,,,,
073741526,5,4,4,,,,
073741751,5,4,4,,,,
072636371,5,3,3,,,,
072654924,5,4,4,,,,
072636307,5,3,3,,,,
072636342,5,3,3,,,,
072636336,5,3,3,,,,
072654544,5,3,3,,,,
072636365,5,3,3,,,,
072636313,5,3,3,,,,
072654591,5,3,3,,,,
072654556,5,3,3,,,,
072654579,5,3,3,,,,
072654533,5,3,3,,,,
072654896,5,4,4,,,,
074131855,5,7,7,,,,
074131849,5,7,7,,,,
073741929,5,6,6,,,,
054619989,5,0,0,,,,
066814958,5,0,0,,,,
054588696,5,0,0,,,,
054588707,5,0,0,,,,
054588788,5,0,0,,,,
054597495,5,0,0,,,,
064903171,5,0,0,,,,
064903188,5,0,0,,,,
064903194,5,0,0,,,,
064903205,5,0,0,,,,
064903234,5,0,0,,,,
064903240,5,0,0,,,,
064903263,5,0,0,,,,
065057640,5,2,2,,,,
065310296,5,0,0,,,,
065310300,5,0,0,,,,
065310323,5,0,0,,,,
066583959,5,0,0,,,,
066583965,5,0,0,,,,
066583994,5,0,0,,,,
066584019,5,0,0,,,,
066584025,5,0,0,,,,
066584250,5,0,0,,,,
066584296,5,0,0,,,,
066584584,5,0,0,,,,
066584630,5,0,0,,,,
066584666,5,0,0,,,,
066584699,5,0,0,,,,
066589890,5,0,0,,,,
066589901,5,0,0,,,,
066589918,5,0,0,,,,
066589947,5,0,0,,,,
066589953,5,0,0,,,,
066589966,5,0,0,,,,
066589976,5,0,0,,,,
066589982,5,0,0,,,,
066595974,5,0,0,,,,
066596005,5,0,0,,,,
066596011,5,0,0,,,,
066596028,5,0,0,,,,
066802500,5,0,0,,,,
066802523,5,0,0,,,,
066804901,5,0,0,,,,
066804918,5,0,0,,,,
066805226,5,0,0,,,,
066805261,5,0,0,,,,
066805284,5,0,0,,,,
066805301,5,0,0,,,,
066805324,5,0,0,,,,
066805687,5,0,0,,,,
066805710,5,0,0,,,,
066806716,5,0,0,,,,
066806732,5,0,0,,,,
066806755,5,0,0,,,,
066806784,5,0,0,,,,
066806790,5,0,0,,,,
066806818,5,0,0,,,,
066806824,5,0,0,,,,
066815329,5,0,0,,,,
066815341,5,0,0,,,,
066815358,5,0,0,,,,
066815364,5,0,0,,,,
066815393,5,0,0,,,,
066815404,5,0,0,,,,
066815940,5,0,0,,,,
066815957,5,0,0,,,,
066815963,5,0,0,,,,
066815976,5,0,0,,,,
066816000,5,0,0,,,,
066844749,5,0,0,,,,
066844790,5,0,0,,,,
066844818,5,0,0,,,,
066845466,5,0,0,,,,
066845512,5,0,0,,,,
066845535,5,0,0,,,,
066846010,5,0,0,,,,
066846027,5,0,0,,,,
066846056,5,0,0,,,,
066846386,5,0,0,,,,
066846396,5,0,0,,,,
066846426,5,0,0,,,,
066846442,5,0,0,,,,
066814941,5,0,0,,,,
066814912,5,0,0,,,,
066814935,5,0,0,,,,
054620007,5,0,0,,,,
071878955,5,5,5,,,,
071878961,5,5,5,,,,
071878978,5,4,4,,,,
071878984,5,4,4,,,,
071879009,5,4,4,,,,
071879044,5,5,5,,,,
071879067,5,4,4,,,,
071879084,5,4,4,,,,
071879096,5,4,4,,,,
071879136,5,5,5,,,,
071879165,5,5,5,,,,
071879171,5,5,5,,,,
071879194,5,4,4,,,,
071879228,5,4,4,,,,
071879257,5,5,5,,,,
072635660,5,7,7,,,,
072635654,5,7,7,,,,
072635619,5,7,7,,,,
072635556,5,8,8,,,,
072635677,5,8,8,,,,
072635585,5,8,8,,,,
072635700,5,8,8,,,,
066814929,5,0,0,,,,
054713693,5,0,0,,,,
068228664,5,0,0,,,,
068257295,5,0,0,,,,
071878713,5,0,0,,,,
071146693,5,0,0,,,,
071878863,5,0,0,,,,
068228658,5,0,0,,,,
068218745,5,0,0,,,,
068257600,5,0,0,,,,
068098528,5,0,0,,,,
068218682,5,0,0,,,,
068288154,5,0,0,,,,
068098972,5,0,0,,,,
071146946,5,0,0,,,,
068228589,5,0,0,,,,
068257335,5,0,0,,,,
068288661,5,0,0,,,,
068222958,5,0,0,,,,
068265757,5,0,0,,,,
068228595,5,0,0,,,,
068222906,5,0,0,,,,
071045403,5,0,0,,,,
072972444,5,5,5,,,,
071146554,5,0,0,,,,
068228670,5,0,0,,,,
068102594,5,0,0,,,,
068103103,5,0,0,,,,
071146969,5,0,0,,,,
068103184,5,0,0,,,,
071147254,5,0,0,,,,
068103218,5,0,0,,,,
068098160,5,0,0,,,,
068098426,5,0,0,,,,
068098937,5,0,0,,,,
071146641,5,0,0,,,,
068098148,5,0,0,,,,
068102663,5,0,0,,,,
068102657,5,0,0,,,,
071147260,5,0,0,,,,
068103116,5,0,0,,,,
071146687,5,0,0,,,,
068222889,5,0,0,,,,
068102882,5,0,0,,,,
068098119,5,0,0,,,,
068098505,5,0,0,,,,
071878569,5,0,0,,,,
068257596,5,0,0,,,,
068265776,5,0,0,,,,
068098897,5,0,0,,,,
071878494,5,0,0,,,,
068103190,5,0,0,,,,
068257341,5,0,0,,,,
068102634,5,0,0,,,,
071878811,5,0,0,,,,
068265740,5,0,0,,,,
068098196,5,0,0,,,,
068103230,5,0,0,,,,
071045374,5,0,0,,,,
068222866,5,0,0,,,,
071878771,5,0,0,,,,
068228572,5,0,0,,,,
068098154,5,0,0,,,,
071878460,5,0,0,,,,
071147283,5,0,0,,,,
068228566,5,0,0,,,,
068257636,5,0,0,,,,
068098459,5,0,0,,,,
071878736,5,0,0,,,,
071146543,5,0,0,,,,
068103086,5,0,0,,,,
068265763,5,0,0,,,,
071146670,5,0,0,,,,
068257272,5,0,0,,,,
068098436,5,0,0,,,,
068102866,5,0,0,,,,
068098102,5,0,0,,,,
068288655,5,0,0,,,,
071045449,5,0,0,,,,
068228612,5,0,0,,,,
068102945,5,0,0,,,,
071878759,5,0,0,,,,
071147202,5,0,0,,,,
068257583,5,0,0,,,,
071147317,5,0,0,,,,
068102628,5,0,0,,,,
068257577,5,0,0,,,,
068098920,5,0,0,,,,
068102565,5,0,0,,,,
068257266,5,0,0,,,,
068257289,5,0,0,,,,
068103178,5,0,0,,,,
068103149,5,0,0,,,,
068222895,5,0,0,,,,
071045357,5,0,0,,,,
071147277,5,0,0,,,,
068257623,5,0,0,,,,
071146572,5,0,0,,,,
068228641,5,0,0,,,,
071878857,5,0,0,,,,
071146952,5,0,0,,,,
071146710,5,0,0,,,,
068103161,5,0,0,,,,
068098914,5,0,0,,,,
068098534,5,0,0,,,,
071878552,5,0,0,,,,
071878742,5,0,0,,,,
071878534,5,0,0,,,,
071878483,5,0,0,,,,
068228629,5,0,0,,,,
071147369,5,0,0,,,,
068098995,5,0,0,,,,
071045478,5,0,0,,,,
071146566,5,0,0,,,,
071147219,5,0,0,,,,
068102876,5,0,0,,,,
068102916,5,0,0,,,,
068098511,5,0,0,,,,
071146629,5,0,0,,,,
068098131,5,0,0,,,,
073052345,5,10,10,,,,
073391559,5,5,5,,,,
073391594,5,6,6,,,,
073391605,5,7,7,,,,
065053696,5,0,0,,,,
065056013,5,0,0,,,,
073482976,5,5,5,,,,
073482999,5,5,5,,,,
073483007,5,5,5,,,,
073483024,5,5,5,,,,
073482947,5,4,4,,,,
073482964,5,5,5,,,,
073481741,5,5,5,,,,
073481787,5,5,5,,,,
073481793,5,5,5,,,,
073481804,5,5,5,,,,
073481758,5,5,5,,,,
073481764,5,5,5,,,,
073481770,5,5,5,,,,
073501621,5,5,5,,,,
073501638,5,5,5,,,,
073501644,5,5,5,,,,
073501650,5,5,5,,,,
071608781,5,2,2,,,,
071608821,5,2,2,,,,
071608769,5,2,2,,,,
071608844,5,2,2,,,,
066897882,5,2,2,,,,
073790323,5,6,6,,,,
073790352,5,7,7,,,,
073790369,5,7,7,,,,
073790714,5,7,7,,,,
073790749,5,7,7,,,,
073790784,5,8,8,,,,
073790818,5,7,7,,,,
073790824,5,7,7,,,,
073790847,5,8,8,,,,
073790853,5,8,8,,,,
073790398,5,4,4,,,,
073790421,5,4,4,,,,
071608654,5,0,0,,,,
066897853,5,0,0,,,,
072635867,5,4,4,,,,
072672799,5,4,4,,,,
066897824,5,0,0,,,,
072635435,5,3,3,,,,
072635314,5,3,3,,,,
066897818,5,0,0,,,,
072635850,5,4,4,,,,
071608694,5,0,0,,,,
071608660,5,0,0,,,,
071608798,5,0,0,,,,
072635441,5,3,3,,,,
072635821,5,4,4,,,,
071608723,5,0,0,,,,
072635487,5,3,3,,,,
071608809,5,0,0,,,,
071608625,5,0,0,,,,
072635838,5,4,4,,,,
072635464,5,3,3,,,,
072635308,5,3,3,,,,
072635907,5,4,4,,,,
071608648,5,0,0,,,,
071608775,5,0,0,,,,
072635504,5,3,3,,,,
072672753,5,4,4,,,,
071608746,5,0,0,,,,
071608838,5,0,0,,,,
066897876,5,0,0,,,,
072672764,5,4,4,,,,
066897847,5,0,0,,,,
072635406,5,2,2,,,,
072972882,5,2,2,,,,
072972824,5,2,2,,,,
072972847,5,2,2,,,,
072972853,5,2,2,,,,
073052339,5,4,4,,,,
072972876,5,2,2,,,,
073235054,5,3,3,,,,
073235037,5,3,3,,,,
072972536,5,3,3,,,,
072635372,5,2,2,,,,
072972559,5,3,3,,,,
073235072,5,3,3,,,,
072635395,5,2,2,,,,
072972588,5,3,3,,,,
073235112,5,3,3,,,,
072972830,5,2,2,,,,
073052304,5,4,4,,,,
073052282,5,4,4,,,,
072635389,5,2,2,,,,
072972450,5,2,2,,,,
073235089,5,3,3,,,,
072972565,5,3,3,,,,
072972524,5,3,3,,,,
072972484,5,2,2,,,,
072972864,5,2,2,,,,
072972714,5,7,7,,,,
073146954,5,7,7,,,,
072972726,5,7,7,,,,
072972749,5,7,7,,,,
073146511,5,7,7,,,,
073147280,5,7,7,,,,
073146914,5,7,7,,,,
073251720,5,8,8,,,,
073146972,5,7,7,,,,
073166049,5,7,7,,,,
073166055,5,7,7,,,,
073147153,5,7,7,,,,
072972732,5,7,7,,,,
073147164,5,7,7,,,,
073147176,5,7,7,,,,
073166061,5,7,7,,,,
073147268,5,6,6,,,,
072972801,5,6,6,,,,
073147130,5,6,6,,,,
073146534,5,7,7,,,,
072972634,5,7,7,,,,
073147147,5,7,7,,,,
073146943,5,7,7,,,,
072972657,5,7,7,,,,
073166896,5,8,8,,,,
073166884,5,8,8,,,,
072972761,5,8,8,,,,
073147216,5,8,8,,,,
073251484,5,8,8,,,,
072972692,5,8,8,,,,
072972674,5,8,8,,,,
073166798,5,8,8,,,,
073146995,5,8,8,,,,
073251714,5,8,8,,,,
072972686,5,8,8,,,,
073146540,5,8,8,,,,
073146989,5,8,8,,,,
073147003,5,8,8,,,,
073166809,5,8,8,,,,
073147124,5,8,8,,,,
073166084,5,8,8,,,,
072972755,5,8,8,,,,
073251478,5,8,8,,,,
073147055,5,8,8,,,,
073166078,5,8,8,,,,
073251524,5,9,9,,,,
073166090,5,9,9,,,,
073147239,5,5,5,,,,
073318118,5,5,5,,,,
072635798,5,5,5,,,,
072635781,5,5,5,,,,
073147245,5,5,5,,,,
073147251,5,5,5,,,,
073420181,5,5,5,,,,
073166844,5,9,9,,,,
073166907,5,9,9,,,,
073251490,5,9,9,,,,
073251737,5,9,9,,,,
073251639,5,9,9,,,,
073251645,5,10,10,,,,
073146897,5,6,6,,,,
073420175,5,5,5,,,,
073251501,5,9,9,,,,
073060174,5,5,5,,,,
073060197,5,5,5,,,,
073146868,5,5,5,,,,
073146874,5,5,5,,,,
073147032,5,6,6,,,,
072636198,5,4,4,,,,
073060272,5,5,5,,,,
072837864,5,5,5,,,,
073060151,5,4,4,,,,
072837830,5,5,5,,,,
073060306,5,5,5,,,,
072636221,5,4,4,,,,
073060266,5,4,4,,,,
072635746,5,5,5,,,,
073060289,5,5,5,,,,
073060180,5,5,5,,,,
073060139,5,4,4,,,,
073060220,5,4,4,,,,
072837605,5,4,4,,,,
072837628,5,4,4,,,,
073060237,5,4,4,,,,
073060168,5,4,4,,,,
072636250,5,5,5,,,,
072635769,5,5,5,,,,
072837853,5,5,5,,,,
073318147-001,5,5,5,,,,
073318118-001,5,5,5,,,,
073318130-001,5,5,5,,,,
073318441-001,5,5,5,,,,
073318435-001,5,5,5,,,,
066896969,5,0,0,,,,
066896952,5,0,0,,,,
066897029,5,0,0,,,,
066897012,5,0,0,,,,
066896998,5,0,0,,,,
066896975,5,0,0,,,,
066897035,5,0,0,,,,
065060480,5,0,0,,,,
066828752,5,0,0,,,,
066828769,5,0,0,,,,
066828781,5,0,0,,,,
066828798,5,0,0,,,,
066829002,5,0,0,,,,
066829019,5,0,0,,,,
066829025,5,0,0,,,,
066829031,5,0,0,,,,
066829048,5,0,0,,,,
066829077,5,0,0,,,,
066897162,5,0,0,,,,
066897179,5,0,0,,,,
066897185,5,0,0,,,,
066897202,5,0,0,,,,
066897219,5,0,0,,,,
066897231,5,0,0,,,,
068245620,5,0,0,,,,
071890945,5,0,0,,,,
071147064,5,0,0,,,,
068245637,5,0,0,,,,
071891253,5,0,0,,,,
071890939,5,0,0,,,,
068245574,5,0,0,,,,
071147093,5,0,0,,,,
068245643,5,0,0,,,,
071147070,5,0,0,,,,
071891247,5,0,0,,,,
068245656,5,0,0,,,,
068245551,5,0,0,,,,
071891276,5,0,0,,,,
071891443,5,0,0,,,,
071891230,5,0,0,,,,
071890968,5,0,0,,,,
071891264,5,0,0,,,,
071891437,5,0,0,,,,
068245580,5,0,0,,,,
073122833,5,7,7,,,,
073122827,5,7,7,,,,
073122885,5,8,8,,,,
073121932,5,7,7,,,,
073122142,5,8,8,,,,
073122107,5,7,7,,,,
073414217,5,7,7,,,,
073414246,5,8,8,,,,
073414194,5,8,8,,,,
073414200,5,8,8,,,,
073411088,5,7,7,,,,
073411042,5,8,8,,,,
073411024,5,7,7,,,,
073411094,5,7,7,,,,
073411036,5,8,8,,,,
073448321,5,7,7,,,,
073448350,5,8,8,,,,
073448373,5,8,8,,,,
073448384,5,8,8,,,,
073728658,5,8,8,,,,
073728670,5,8,8,,,,
073728629,5,7,7,,,,
073728641,5,8,8,,,,
073728791,5,7,7,,,,
073728825,5,8,8,,,,
073728819,5,8,8,,,,
073728900,5,7,7,,,,
073728848,5,7,7,,,,
073728854,5,7,7,,,,
073728877,5,8,8,,,,
073741273,5,8,8,,,,
073741221,5,7,7,,,,
073741267,5,8,8,,,,
072955747,5,3,3,,,,
071147012,5,0,0,,,,
071146981,5,0,0,,,,
071146998,5,0,0,,,,
071147029,5,0,0,,,,
053486288,5,0,0,,,,
053486294,5,0,0,,,,
053486334,5,0,0,,,,
053486340,5,0,0,,,,
053486357,5,0,0,,,,
053486386,5,0,0,,,,
053753865,5,0,0,,,,
053792956,5,0,0,,,,
053925887,5,0,0,,,,
053925962,5,0,0,,,,
066583245,5,0,0,,,,
066583251,5,0,0,,,,
066583268,5,0,0,,,,
066583280,5,0,0,,,,
066583314,5,0,0,,,,
066591431,5,0,0,,,,
066591448,5,0,0,,,,
066591460,5,0,0,,,,
066591496,5,0,0,,,,
066591517,5,0,0,,,,
066801870,5,0,0,,,,
066801927,5,0,0,,,,
066801956,5,0,0,,,,
066801962,5,0,0,,,,
066802108,5,0,0,,,,
066802120,5,0,0,,,,
066809988,5,0,0,,,,
066809994,5,0,0,,,,
066814492,5,0,0,,,,
066814516,5,0,0,,,,
066814526,5,0,0,,,,
066814549,5,0,0,,,,
066814561,5,0,0,,,,
066814578,5,0,0,,,,
066831914,5,0,0,,,,
066831920,5,0,0,,,,
066831943,5,0,0,,,,
066832003,5,0,0,,,,
068240343,5,6,6,,,,
068240356,5,6,6,,,,
068240395,5,8,8,,,,
068240412,5,8,8,,,,
068240429,5,8,8,,,,
068240435,5,8,8,,,,
071207662,5,7,7,,,,
071207691,5,8,8,,,,
071207702,5,8,8,,,,
071207800,5,8,8,,,,
071207748,5,6,6,,,,
071207754,5,6,6,,,,
071207760,5,7,7,,,,
071207783,5,8,8,,,,
071207794,5,8,8,,,,
071891178,5,8,8,,,,
071891184,5,8,8,,,,
071891126,5,6,6,,,,
071891132,5,6,6,,,,
071891149,5,6,6,,,,
071891155,5,7,7,,,,
071891190,5,8,8,,,,
071891201,5,8,8,,,,
071891218,5,8,8,,,,
072636077,5,7,7,,,,
072636083,5,7,7,,,,
072636100,5,7,7,,,,
072636025,5,6,6,,,,
072636031,5,6,6,,,,
072636048,5,6,6,,,,
072636054,5,7,7,,,,
072636060,5,7,7,,,,
072955989,5,6,6,,,,
072955995,5,6,6,,,,
071207875,5,0,0,,,,
071147162,5,0,0,,,,
071147179,5,0,0,,,,
071147144,5,0,0,,,,
071147127,5,0,0,,,,
071126348,5,0,0,,,,
071207834,5,0,0,,,,
073122464,5,5,5,,,,
073122499,5,6,6,,,,
073122504,5,6,6,,,,
073166222,5,8,8,,,,
073165839,5,10,10,,,,
073165874,5,8,8,,,,
073166343,5,8,8,,,,
073166366,5,9,9,,,,
073166406,5,8,8,,,,
073166354,5,9,9,,,,
073235452,5,8,8,,,,
073235481,5,9,9,,,,
073235498,5,9,9,,,,
072955816,5,8,8,,,,
072955839,5,8,8,,,,
072955845,5,8,8,,,,
072955822,5,8,8,,,,
072955799,5,7,7,,,,
072955764,5,6,6,,,,
072955776,5,6,6,,,,
072955782,5,6,6,,,,
073741653,5,7,7,,,,
073741676,5,8,8,,,,
072636169,5,2,2,,,,
072636123,5,2,2,,,,
072336547,5,4,4,,,,
053486426,5,0,0,,,,
054619966,5,0,0,,,,
064843006,5,0,0,,,,
066594128,5,0,0,,,,
066594140,5,0,0,,,,
066594163,5,0,0,,,,
066594186,5,0,0,,,,
066812102,5,0,0,,,,
066812125,5,0,0,,,,
072336490,5,4,4,,,,
072336530,5,4,4,,,,
071891368,5,0,0,,,,
071126244,5,0,0,,,,
068242698,5,0,0,,,,
071891351,5,0,0,,,,
071890818,5,0,0,,,,
068242721,5,0,0,,,,
071890657,5,0,0,,,,
071890830,5,0,0,,,,
071891299,5,0,0,,,,
067613250,5,0,0,,,,
071981014,5,0,0,,,,
071890640,5,0,0,,,,
071890686,5,0,0,,,,
071890784,5,0,0,,,,
071890824,5,0,0,,,,
071890692,5,0,0,,,,
071891380,5,0,0,,,,
071890790,5,0,0,,,,
