"ITEM","PROMO_ZONE_ID","SIMPLE_PROMO_RETAIL"
"067599202",7,3.00
"073420244",9,3.00
"073426134",5,2.00
"073426128",7,2.50
"073426140",5,2.00
"073426140",6,2.00
"073780122",5,24.00
"073426140",7,2.00
"073780122",6,24.00
"073780122",7,24.00
"073426128",5,2.50
"071035127",5,7.00
"073420238",6,7.99
"073420238",9,7.99
"073420238",5,7.99
"073420238",7,7.99
"059079611",5,7.00
"059079611",7,7.00
"061236164",5,3.00
"061236164",7,3.00
"061236164",6,3.00
"062518123",5,3.50
"062518123",7,3.50
"066646229",5,2.50
"066646229",7,2.50
"066675649",7,8.00
"056577429",5,3.25
"056577429",9,3.25
"056577429",6,3.25
"056577429",7,3.41
"071292196",9,3.32
"071292196",5,3.32
"071292196",7,3.32
"071292196",6,3.32
"059512335",9,2.95
"059512335",7,2.95
"059512335",6,2.95
"059512335",5,2.95
"066649353",7,5.23
"066649353",6,4.98
"066648567",5,4.98
"066649353",5,4.98
"066648567",7,5.23
"066648567",6,4.98
"066649981",9,4.98
"066649981",6,4.98
"066649981",7,5.23
"066649353",9,4.98
"066648567",9,4.98
"066649981",5,4.98
"070715908",9,7.00
"070715966",9,4.00
"070715966",7,4.00
"070715966",6,4.00
"070715966",5,4.00
"070716026",9,8.66
"070716026",7,8.66
"070716026",6,8.66
"070716026",5,8.66
"070715131",9,6.00
"070715131",7,6.00
"070715091",9,6.00
"070715131",6,6.00
"070715131",5,6.00
"070715091",7,6.00
"070715091",6,6.00
"070715091",5,6.00
"070716222",9,10.00
"070716222",7,10.00
"070716222",6,10.00
"070716199",9,12.30
"070716147",6,7.00
"070716147",5,7.00
"070716078",9,7.00
"070716078",7,7.00
"070716078",6,7.00
"070716078",5,7.00
"070716147",9,7.00
"070716147",7,7.00
"072807895",7,16.50
"072807895",6,16.50
"072807895",5,16.50
"072807941",9,16.50
"072807941",7,16.50
"072807941",5,16.50
"072807941",6,16.50
"072807895",9,16.50
"072807993",9,1.30
"072807993",7,1.30
"072807993",5,1.30
"072807993",6,1.30
"060361615",9,1.55
"060361667",7,1.63
"057588568",5,1.55
"060361667",6,1.55
"060361621",5,1.55
"060361621",7,1.63
"057588568",9,1.55
"060361667",5,1.55
"060361621",6,1.55
"060361644",9,1.55
"060361644",6,1.55
"060361644",7,1.63
"060361644",5,1.55
"060361615",6,1.55
"060361615",7,1.63
"060361615",5,1.55
"070716395",7,5.00
"070716395",6,5.00
"070715908",7,7.00
"070715908",6,7.00
"070715908",5,7.00
"070716199",7,12.30
"070716199",6,12.30
"070716199",5,12.30
"070716222",5,10.00
"056446297",7,1.73
"056446297",6,1.73
"056446297",5,1.73
"056446297",9,1.73
"057213335",5,2.20
"057213335",7,2.20
"057213335",9,2.20
"057213335",6,2.20
"063847025",6,3.00
"070770346",9,1.59
"070770346",6,1.59
"070770346",7,1.67
"070770346",5,1.59
"070768880",9,1.49
"070768880",6,1.49
"070768880",7,1.49
"070768880",5,1.49
"070770864",9,1.59
"070770254",9,1.59
"070770864",7,1.59
"070770864",5,1.59
"070770864",6,1.59
"070770254",6,1.59
"070770254",7,1.67
"070770254",5,1.59
"070770225",9,1.59
"070770225",6,1.59
"070770225",7,1.67
"070770225",5,1.59
"070768874",6,1.59
"070768874",7,1.67
"070768874",5,1.59
"070768874",9,1.59
"051776639",8,0.54
"064664815",8,0.54
"050769310",8,0.54
"050083556",8,0.54
"051177916",8,0.54
"050748531",8,0.54
"067805109",8,0.54
"071092191",7,0.53
"073427035",7,0.53
"073427185",7,0.53
"057111980",7,0.53
"051773470",7,0.53
"051773458",7,0.53
"062476269",7,0.53
"071354740",7,0.53
"051578298",7,0.53
"072278016",9,0.50
"072278016",15,0.54
"062476269",15,0.54
"071784403",15,0.54
"071354740",15,0.54
"051578298",15,0.54
"073922791",15,0.54
"073922791",7,0.53
"073837120",7,0.53
"051177939",7,0.53
"050084019",7,0.53
"051442919",7,0.53
"054560665",7,0.53
"072556338",7,0.53
"051776639",7,0.53
"064664815",7,0.53
"050769310",7,0.53
"050083556",7,0.53
"051177916",7,0.53
"054003491",7,0.53
"061948341",7,0.53
"050748531",7,0.53
"074201410",7,0.53
"050925857",7,0.53
"051181323",7,0.53
"051181225",7,0.53
"063941915",7,0.53
"050925857",15,0.54
"071206882",15,0.54
"067805109",15,0.54
"074081003",15,0.54
"051181323",15,0.54
"051181225",15,0.54
"071784294",15,0.54
"071784294",9,0.50
"063941915",15,0.54
"061111006",15,0.54
"072291760",15,0.54
"067765259",15,0.54
"072291535",15,0.54
"072291535",9,0.50
"071092191",15,0.54
"073427035",15,0.54
"073427185",15,0.54
"054231456",9,0.50
"054231456",15,0.54
"057111980",15,0.54
"051773470",9,0.50
"051773470",15,0.54
"051773458",15,0.54
"064664815",15,0.54
"051177882",7,0.53
"050769310",15,0.54
"050083556",15,0.54
"051177916",15,0.54
"054003491",15,0.54
"061948341",15,0.54
"050748531",15,0.54
"074201410",15,0.54
"074081049",15,0.54
"074081049",9,0.50
"050925857",9,0.50
"054098066",7,0.53
"050925961",9,0.50
"050925961",7,0.53
"055653859",15,0.54
"051181300",15,0.54
"054098066",15,0.54
"074078797",15,0.54
"065644890",15,0.54
"050083585",7,0.53
"073837114",7,0.53
"050925961",15,0.54
"072958387",15,0.54
"050083562",15,0.54
"050925892",7,0.53
"050925990",15,0.54
"050767583",7,0.53
"051778545",7,0.53
"051331976",7,0.53
"055653859",7,0.53
"051181300",7,0.53
"074078797",7,0.53
"050083585",15,0.54
"065644890",7,0.53
"073837114",15,0.54
"072958387",9,0.50
"072958387",7,0.53
"050083562",7,0.53
"050925892",15,0.54
"050925990",7,0.53
"050767583",15,0.54
"051778545",15,0.54
"051331976",15,0.54
"054560665",8,0.54
"051177939",8,0.54
"050084019",8,0.54
"055220214",8,0.54
"072556338",8,0.54
"073922791",8,0.54
"073837120",8,0.54
"051069676",8,0.54
"051442919",8,0.54
"051203132",8,0.54
"051260028",8,0.54
"073922831",8,0.54
"050925990",8,0.54
"055653859",8,0.54
"050533013",8,0.54
"050083562",8,0.54
"050083798",8,0.54
"050925892",8,0.54
"051331976",8,0.54
"054098066-002",8,0.54
"050083562-001",8,0.54
"051778545-001",8,0.54
"051069676-001",8,0.54
"051260028-003",8,0.54
"054098066-003",8,0.54
"054098066-001",8,0.54
"050083585-001",8,0.54
"050083752-001",8,0.54
"050083798-001",8,0.54
"050925892-001",8,0.54
"050767583",8,0.54
"051778545",8,0.54
"050769310",5,0.50
"050083556",5,0.50
"051177916",5,0.50
"051177916",6,0.50
"050748531",5,0.50
"050748531",6,0.50
"054003491-002",8,0.54
"054003491-001",8,0.54
"051260028-001",8,0.54
"051776639-002",8,0.54
"051776639-001",8,0.54
"051177882-001",8,0.54
"051177916-002",8,0.54
"051177916-001",8,0.54
"051260028-002",8,0.54
"054310115-001",8,0.54
"057111980-001",8,0.54
"051773470-001",8,0.54
"055220214-001",8,0.54
"050769310-001",8,0.54
"050083562",9,0.50
"073922831",9,0.50
"051181300",9,0.50
"054098066",9,0.50
"065644890",9,0.50
"054003491",8,0.54
"061948341",8,0.54
"074201410",8,0.54
"071206882",8,0.54
"074081003",8,0.54
"051177882",8,0.54
"050925857",8,0.54
"074081049",8,0.54
"050767583",9,0.50
"051778545",9,0.50
"051331976",9,0.50
"055653859",9,0.50
"050083585",9,0.50
"074078797",9,0.50
"072958387",8,0.54
"050925961",8,0.54
"050925990",9,0.50
"051181300",8,0.54
"054098066",8,0.54
"074078797",8,0.54
"050083585",8,0.54
"065644890",8,0.54
"073837114",8,0.54
"073837114",9,0.50
"050083752",8,0.54
"051069676-001",15,0.54
"051181225-001",15,0.54
"063941915-001",8,0.54
"063941915-001",9,0.50
"063941915-001",15,0.54
"063941915-001",7,0.53
"057111980-001",9,0.50
"057111980-001",7,0.53
"051773470-001",7,0.53
"055220214-001",7,0.53
"051776639-002",7,0.53
"051177882-001",7,0.53
"054003491-002",7,0.53
"054098066-003",7,0.53
"054098066-002",7,0.53
"050083562-001",7,0.53
"051778545-001",7,0.53
"051069676-001",7,0.53
"051181225-001",8,0.54
"051181225-001",7,0.53
"050925892",9,0.50
"054098066-001",7,0.53
"054098066-001",15,0.54
"054098066-002",15,0.54
"050083585-001",15,0.54
"050083585-001",7,0.53
"050925892-001",15,0.54
"050925892-001",7,0.53
"051778545-001",15,0.54
"057111980-001",15,0.54
"051773470-001",15,0.54
"055220214-001",15,0.54
"051776639-001",7,0.53
"051776639-001",15,0.54
"051776639-002",15,0.54
"051776639-002",9,0.50
"051177882-001",15,0.54
"051177882-001",9,0.50
"050769310-001",15,0.54
"050769310-001",7,0.53
"051177916-001",15,0.54
"051776639",5,0.50
"051776639",6,0.50
"054003491",5,0.50
"054003491",6,0.50
"061948341",5,0.50
"051177882",5,0.50
"061948341",6,0.50
"050083556",6,0.50
"051177882",6,0.50
"050769310",6,0.50
"055220214",5,0.50
"055220214",6,0.50
"064664815",5,0.50
"064664815",6,0.50
"050084019",5,0.50
"050084019",6,0.50
"051442919",5,0.50
"054560665",5,0.50
"054560665",6,0.50
"072556338",5,0.50
"072556338",6,0.50
"051778545",5,0.50
"051778545",6,0.50
"050925892",6,0.50
"050925990",5,0.50
"050925990",6,0.50
"050083562",5,0.50
"050083562",6,0.50
"073922831",5,0.50
"073922831",6,0.50
"051177939",5,0.50
"051177939",6,0.50
"051203132",5,0.50
"051203132",6,0.50
"051442919",6,0.50
"073922791",5,0.50
"073922791",6,0.50
"073837120",5,0.50
"073837120",6,0.50
"051069676",5,0.50
"051069676",6,0.50
"051069676-001",5,0.50
"051069676-001",6,0.50
"051181225-001",6,0.50
"054098066-003",5,0.50
"054098066-003",6,0.50
"054098066-001",5,0.50
"054098066-001",6,0.50
"050083585-001",5,0.50
"050083585-001",6,0.50
"063941915-001",5,0.50
"063941915-001",6,0.50
"050925892",5,0.50
"050767583",5,0.50
"050767583",6,0.50
"050083562-001",5,0.50
"050083562-001",6,0.50
"050925892-001",5,0.50
"050925892-001",6,0.50
"051778545-001",5,0.50
"051778545-001",6,0.50
"051181225-001",5,0.50
"054098066-002",5,0.50
"054098066-002",6,0.50
"071784294",6,0.50
"073427035",5,0.50
"073427035",6,0.50
"057111980",5,0.50
"057111980",6,0.50
"051773470",5,0.50
"051773470",6,0.50
"051773458",5,0.50
"051773458",6,0.50
"072278016",5,0.50
"072278016",6,0.50
"071784403",5,0.50
"071784403",6,0.50
"073427185",5,0.50
"062476269",5,0.50
"062476269",6,0.50
"071354740",5,0.50
"071354740",6,0.50
"050925857",6,0.50
"067805109",6,0.50
"072291535",5,0.50
"072291535",6,0.50
"051578298",5,0.50
"051578298",6,0.50
"054231456",5,0.50
"054231456",6,0.50
"071092191",5,0.50
"071092191",6,0.50
"073427185",6,0.50
"074201410",5,0.50
"074201410",6,0.50
"051181225",5,0.50
"051181225",6,0.50
"071784294",5,0.50
"050925857",5,0.50
"074081049",5,0.50
"074081049",6,0.50
"067805109",5,0.50
"071206882",5,0.50
"071206882",6,0.50
"074081003",5,0.50
"074081003",6,0.50
"051181323",5,0.50
"051181323",6,0.50
"063941915",5,0.50
"063941915",6,0.50
"061111006",5,0.50
"061111006",6,0.50
"072291760",5,0.50
"072291760",6,0.50
"067765259",5,0.50
"067765259",6,0.50
"051773458",9,0.50
"072278016",7,0.53
"062476269",9,0.50
"071784403",7,0.53
"071784403",9,0.50
"071354740",9,0.50
"051578298",9,0.50
"054231456",7,0.53
"051177939",15,0.54
"051069676",15,0.54
"051442919",15,0.54
"051203132",7,0.53
"051203132",15,0.54
"054560665",15,0.54
"072556338",15,0.54
"051776639",15,0.54
"051177882",15,0.54
"074081049",7,0.53
"071206882",9,0.50
"071206882",7,0.53
"067805109",7,0.53
"067805109",9,0.50
"074081003",7,0.53
"074081003",9,0.50
"051181323",9,0.50
"051181225",9,0.50
"071784294",7,0.53
"063941915",9,0.50
"061111006",7,0.53
"072291760",7,0.53
"061111006",9,0.50
"072291760",9,0.50
"067765259",9,0.50
"067765259",7,0.53
"072291535",7,0.53
"071092191",9,0.50
"073427035",9,0.50
"073427185",9,0.50
"057111980",9,0.50
"073837120",15,0.54
"051069676",7,0.53
"050084019",15,0.54
"055220214",7,0.53
"055220214",15,0.54
"051776639-001",6,0.50
"051177916-001",5,0.50
"051177916-001",6,0.50
"057111980-001",5,0.50
"057111980-001",6,0.50
"051773470-001",5,0.50
"051773470-001",6,0.50
"055220214-001",5,0.50
"051177882-001",5,0.50
"051177882-001",6,0.50
"050769310-001",5,0.50
"050769310-001",6,0.50
"051776639-002",5,0.50
"051776639-002",6,0.50
"051177916-002",5,0.50
"051177916-002",6,0.50
"054003491-002",5,0.50
"054003491-002",6,0.50
"054003491-001",5,0.50
"054003491-001",6,0.50
"055220214-001",6,0.50
"051776639-001",5,0.50
"054098066-002",9,0.50
"054098066-001",9,0.50
"050083585-001",9,0.50
"050083562-001",9,0.50
"050083562-001",15,0.54
"050925892-001",9,0.50
"051778545-001",9,0.50
"051069676-001",9,0.50
"051181225-001",9,0.50
"051177916-002",15,0.54
"051177916-002",9,0.50
"051776639-001",9,0.50
"054003491-002",9,0.50
"050769310-001",9,0.50
"054003491-001",9,0.50
"051177916-001",9,0.50
"051177916-001",7,0.53
"051177916-002",7,0.53
"054003491-001",15,0.54
"054003491-001",7,0.53
"054003491-002",15,0.54
"054098066-003",9,0.50
"054098066-003",15,0.54
"051773470-001",9,0.50
"055220214-001",9,0.50
"054003491",9,0.50
"063941915",8,0.54
"072291760",8,0.54
"067765259",8,0.54
"071092191",8,0.54
"057111980",8,0.54
"072278016",8,0.54
"071354740",8,0.54
"073427035",8,0.54
"073922791",9,0.50
"073837120",9,0.50
"051069676",9,0.50
"050084019",9,0.50
"051442919",9,0.50
"064664815",9,0.50
"050083556",9,0.50
"051177916",9,0.50
"050748531",9,0.50
"051181225",8,0.54
"071784294",8,0.54
"051773470",8,0.54
"051578298",8,0.54
"051177939",9,0.50
"051203132",9,0.50
"055220214",9,0.50
"054560665",9,0.50
"072556338",9,0.50
"051776639",9,0.50
"051177882",9,0.50
"050769310",9,0.50
"061948341",9,0.50
"051181323",8,0.54
"074201410",9,0.50
"061111006",8,0.54
"054310115",8,0.54
"054231456",8,0.54
"072291535",8,0.54
"073427185",8,0.54
"071784403",8,0.54
"062476269",8,0.54
"051773458",8,0.54
"054098066",6,0.50
"051331976",5,0.50
"051331976",6,0.50
"051181300",5,0.50
"051181300",6,0.50
"065644890",5,0.50
"065644890",6,0.50
"072958387",5,0.50
"072958387",6,0.50
"073922831",15,0.54
"073922831",7,0.53
"055653859",6,0.50
"050083585",5,0.50
"074078797",5,0.50
"074078797",6,0.50
"073837114",5,0.50
"073837114",6,0.50
"050925961",5,0.50
"050925961",6,0.50
"050083585",6,0.50
"054098066",5,0.50
"055653859",5,0.50
"050256888",5,1.49
"050256888",6,1.49
"050256888",7,1.56
"050256888",9,1.49
"072068639",5,5.00
"074004350",5,5.00
"072068478",5,5.00
"074411795",5,5.00
"073617369",5,5.00
"070583118",5,5.00
"070269923",5,5.00
"073633643",5,5.00
"074004350",6,5.00
"074004350",7,5.00
"074411795",6,5.00
"074411795",7,5.00
"070583118",6,5.00
"070583118",7,5.00
"072068478",6,5.00
"074411795",9,5.00
"073617369",9,5.00
"073617369",7,5.00
"072068478",9,5.00
"072068478",7,5.00
"070583118",9,5.00
"073617369",6,5.00
"070269923",6,5.00
"073633643",6,5.00
"073633643",7,5.00
"072068639",6,5.00
"074004350",9,5.00
"070269923",9,5.00
"070269923",7,5.00
"073633643",9,5.00
"072068639",9,5.00
"072068639",7,5.00
"058180993",12,0.55
"061186752",13,0.79
"058181099",13,0.58
"065507765",5,1.45
"065507765",9,1.45
"065507765",6,1.45
"065507765",7,1.52
"067859811",7,2.24
"067859811",5,2.24
"067859811",9,2.24
"067859916",7,2.24
"067859916",5,2.24
"072693895",6,2.24
"072693889",5,2.24
"072693889",9,2.24
"072693889",7,2.24
"072693889",6,2.24
"055038690",12,1.37
"055038690-001",12,1.37
"055038690-002",13,1.44
"055038690-001",13,1.44
"055038690-002",12,1.37
"055038690-003",13,1.44
"055038690-003",12,1.37
"055038690",13,1.44
"063572666-001",13,4.19
"063572666-001",12,3.99
"073587737",13,4.19
"073587737",12,3.99
"073587795",13,4.19
"073587795",12,3.99
"072933779",13,4.71
"072933779",12,4.49
"072927165",13,4.71
"072927165",12,4.49
"067759405",13,1.58
"067759405",12,1.50
"070480390",13,2.51
"070480390",12,2.39
"070480401",13,2.51
"070480401",12,2.39
"074056996",12,7.49
"074056875",13,7.86
"074056875",12,7.49
"074056921",13,7.86
"074056921",12,7.49
"074056967",13,7.86
"074056967",12,7.49
"074057027",13,7.86
"074057027",12,7.49
"074057085",13,7.86
"074057085",12,7.49
"074056996",13,7.86
"074187443",12,0.99
"074187380",13,1.04
"074187380",12,0.99
"074187420",13,1.04
"074187420",12,0.99
"074187397",13,1.04
"074187397",12,0.99
"071042654",13,2.19
"071042654",12,2.09
"074070212",13,2.40
"074070212",12,2.29
"071819145",13,1.58
"071823168",13,1.58
"050198645",13,1.18
"050198645-001",13,1.18
"050198645-002",12,1.12
"050198645",12,1.12
"074187512",13,1.04
"074187512",12,0.99
"074187495",13,1.04
"074187495",12,0.99
"074187443",13,1.04
"074070206",12,1.20
"073386290",13,1.20
"073386347",13,1.20
"073386347",12,1.20
"073386364",13,1.20
"067440459",13,2.85
"074056558",13,7.94
"074056558",12,7.50
"071823030",13,1.58
"071822854",13,1.58
"074078514",13,0.75
"074078624",13,0.75
"074078624",12,0.75
"073386174",13,0.75
"073386255",13,0.75
"073386255",12,0.75
"074079456",13,1.20
"074079456",12,1.20
"074079479",13,1.20
"074079479",12,1.20
"074070206",13,1.20
"074070229",13,0.75
"074070229",12,0.75
"074070581",13,0.75
"073385964",13,0.75
"073385964",12,0.75
"073386042",13,0.75
"074078463",13,0.75
"074078463",12,0.75
"074056345",12,7.50
"073386364",12,1.20
"074169275",12,1.29
"052524856",12,2.59
"063914637",13,3.10
"074153921",12,2.47
"064660353",12,2.99
"050198645-001",12,1.12
"074056472",13,7.94
"074056437",13,7.94
"052524856",13,2.59
"064660353",13,2.99
"067440459",12,2.72
"063914637",12,2.96
"074056472",12,7.50
"073386290",12,1.20
"074056437",12,7.50
"074169275",13,1.36
"074056345",13,7.94
"071823030",12,1.50
"071822854",12,1.50
"071819145",12,1.50
"071823168",12,1.50
"050198645-002",13,1.18
"074078514",12,0.75
"073386174",12,0.75
"074153921",13,2.59
"074070581",12,0.75
"073386042",12,0.75
"072926108",12,3.99
"062379436",12,3.99
"073587858",12,3.99
"073587680",13,4.19
"073587680",12,3.99
"072926569",13,4.19
"072926569",12,3.99
"072926137",13,4.19
"072926137",12,3.99
"062379436",13,4.19
"063572666",13,4.19
"063572666",12,3.99
"073587858",13,4.19
"074068596",13,13.11
"074068596",12,12.49
"074068567",13,13.11
"050339975-002",12,7.69
"050339975-002",13,8.07
"050339975",13,8.07
"050339975",12,7.69
"050339975-001",13,8.07
"050339975-001",12,7.69
"072366315",13,0.68
"072366315",12,0.65
"072926108",13,4.19
"074068544",13,13.11
"074068544",12,12.49
"074068567",12,12.49
"074068613",13,13.11
"074068613",12,12.49
"074068584",13,13.11
"074068584",12,12.49
"074068573",13,13.11
"074068573",12,12.49
"074068481",13,13.11
"074068481",12,12.49
"071042677",12,2.49
"071042694",12,2.09
"071042660",13,2.19
"071042660",12,2.09
"071042677",13,2.61
"071042683",13,2.61
"071042683",12,2.49
"071042694",13,2.19
"074068607",13,13.11
"074068607",12,12.49
"074068624",13,13.11
"074068624",12,12.49
"052584133",13,2.93
"058568118",12,3.29
"058569315",13,3.45
"058569315",12,3.29
"058568118",13,3.45
"052584179",12,2.55
"057531851",13,2.82
"052584127",12,2.55
"064232434",12,2.49
"057531851",12,2.69
"052584133",12,2.79
"052884014",12,2.49
"064232326",13,2.51
"064232326",12,2.39
"067269991",13,2.40
"067269991",12,2.29
"051744499",13,2.61
"070550307",13,2.93
"070550307",12,2.79
"064232434",13,2.61
"051744499",12,2.49
"052884014",13,2.61
"052584179",13,2.68
"052584127",13,2.68
"072366315",5,0.49
"072366315",9,0.49
"072366315",6,0.49
"072366315",7,0.51
"071932177",12,2.99
"052280193",13,2.40
"052280193",12,2.29
"071932177",13,3.14
"072924623",5,7.99
"072924623",6,7.99
"072924623",7,7.99
"072924623",9,7.99
"071772354",9,1.75
"071772354",6,1.75
"071772354",7,1.75
"074057436",6,5.99
"074057436",5,5.99
"074057436",9,5.99
"074057436",7,5.99
"074057413",5,3.99
"074057413",9,3.99
"074057413",6,3.99
"074057413",7,3.99
"071772354",5,1.75
"065518936",7,2.99
"065518936",6,2.99
"065519060",7,2.99
"065519060",6,2.99
"065518936",5,2.99
"065519031",9,2.99
"065519031",6,2.99
"065519031",7,2.99
"065518527",9,2.99
"065518936",9,2.99
"065519060",9,2.99
"065519031",5,2.99
"065518527",6,2.99
"065518527",7,2.99
"065518527",5,2.99
"065519060",5,2.99
"073888364",7,8.39
"073888364",9,7.99
"073722031",7,8.39
"073722031",9,7.99
"073722048",6,10.99
"073722048",7,10.99
"073722048",9,10.99
"073888312",6,7.99
"073888312",7,8.39
"073888312",9,7.99
"073888341",6,7.99
"073888341",7,8.39
"073888341",9,7.99
"073888364",6,7.99
"073587680",9,2.49
"073587737",6,2.49
"073587737",7,2.61
"073587737",9,2.49
"073587772",6,2.49
"073587772",7,2.61
"073587772",9,2.49
"073587795",6,2.49
"073587795",7,2.61
"073587795",9,2.49
"073587858",6,2.49
"073587858",7,2.61
"073587858",9,2.49
"073587893",6,2.49
"073587893",7,2.61
"073587893",9,2.49
"073722031",6,7.99
"072927257",6,1.99
"072927257",7,2.09
"072927257",9,1.99
"072933635",6,1.00
"072933635",7,1.05
"072933635",9,1.00
"072933693",6,1.25
"072933693",7,1.31
"072933693",9,1.25
"072933727",6,1.00
"072933727",7,1.05
"072933727",9,1.00
"073587645",6,2.49
"073587645",7,2.61
"073587645",9,2.49
"073587680",6,2.49
"073587680",7,2.61
"072926598",9,1.49
"072926771",6,24.99
"072926771",7,24.99
"072926771",9,24.99
"072926794",6,1.49
"072926794",7,1.49
"072926794",9,1.49
"072926834",6,3.99
"072926834",7,3.99
"072926834",9,3.99
"072926874",6,2.25
"072926874",7,2.36
"072926874",9,2.25
"072927188",6,1.99
"072927188",7,2.09
"072927188",9,1.99
"072926327",6,9.99
"072926327",7,9.99
"072926327",9,9.99
"072926477",6,6.99
"072926477",7,6.99
"072926477",9,6.99
"072926534",6,2.99
"072926534",7,2.99
"072926534",9,2.99
"072926569",6,1.70
"072926569",7,1.79
"072926569",9,1.70
"072926598",6,1.49
"072926598",7,1.49
"072926004",6,2.49
"072926004",7,2.49
"072926004",9,2.49
"072926039",6,1.99
"072926039",7,1.99
"072926039",9,1.99
"072926045",6,1.99
"072926045",7,1.99
"072926045",9,1.99
"072926074",6,1.99
"072926074",7,1.99
"072926074",9,1.99
"072926108",6,2.49
"072926108",7,2.49
"072926108",9,2.49
"072926137",6,2.49
"072926137",7,2.49
"072926137",9,2.49
"072926304",6,4.50
"072926304",7,4.50
"072926304",9,4.50
"067928350",9,5.99
